,x,y,z,qx,qy,qz,qw,Bu,Bv,Bw,Bp,Bq,Br,Bdu,Bdv,Bdw,Bdp,Bdq,Bdr,Ux,Uy,Uz,Vx,Vy,Vz,pwm1,pwm2,pwm3,pwm4,pwm5,pwm6,pwm7,pwm8,u_pwm1,u_pwm2,u_pwm3,u_pwm4,u_pwm5,u_pwm6,u_pwm7,u_pwm8,pwm_virtual1,pwm_virtual2,pwm_virtual3,pwm_virtual4,pwm_virtual5,pwm_virtual6,pwm_virtual7,pwm_virtual8,u_pwm_virt1,u_pwm_virt2,u_pwm_virt3,u_pwm_virt4,u_pwm_virt5,u_pwm_virt6,u_pwm_virt7,u_pwm_virt8,thrust1,thrust2,thrust3,thrust4,thrust5,thrust6,thrust7,thrust8,Fx,Fy,Fz,Tx,Ty,Tz
0,-8.659473419189453,3.8773796558380127,-2.8377628326416016,-0.0122469659987752,0.0331287819318435,0.9816771734871592,0.1872496266639788,-0.007691338813113138,-0.0005449623991152869,-0.031077599298638226,-0.0023110727613359513,0.002607045244470424,0.03620932843433919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-8.658799171447754,3.877279043197632,-2.839893102645874,-0.0123170954348915,0.0331029284209156,0.981838098405812,0.1864039533080422,-0.007617642108378552,-0.0005746210458406297,-0.0310711027379992,-0.002336016882559839,0.0027516824821447352,0.035981131793648743,7.369670473458649e-05,-2.9658646725342773e-05,6.496560639026455e-06,-2.4944121223887533e-05,0.0001446372376743112,-0.0002281966406904451,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-8.657693862915039,3.877065896987915,-2.843703269958496,-0.0124809477462281,0.0330246527889251,0.9823100969097028,0.183903430530203,-0.007559749600295162,-0.000574529536102776,-0.030973457561559323,-0.0021834786228917473,0.0028512156526039095,0.03569969798746311,5.789250808338996e-05,9.150973785362112e-08,9.764517643987697e-05,0.00015253825966809152,9.953317045917429e-05,-0.0002814338061856367,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-8.656826972961426,3.8769779205322266,-2.846705913543701,-0.012576840116279,0.0329887465009543,0.9826178076104802,0.1822520503691493,-0.007498423462017434,-0.0005677811835081085,-0.030823718247036155,-0.0020178467719200585,0.002712979928625526,0.03543992468284012,6.132613827772825e-05,6.748352594667544e-06,0.00014973931452316736,0.0001656318509716888,-0.00013823572397838333,-0.0002597733046229844,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-8.656318664550781,3.876948595046997,-2.8485848903656006,-0.0126203310608831,0.0329721149237743,0.9827695421255184,0.181432064287894,-0.007455319443721016,-0.0005414857598854805,-0.030691312076260347,-0.0018703053862629139,0.0024132428261109925,0.03523831676446338,4.310401829641774e-05,2.6295423622628043e-05,0.00013240617077580827,0.00014754138565714462,-0.00029973710251453376,-0.0002016079183767422,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-8.655481338500977,3.876862764358521,-2.8518340587615967,-0.0127388617815,0.0329107960152367,0.9832235126198754,0.1789584452815486,-0.007472618894087841,-0.0004991363130133018,-0.03076654271781344,-0.0016805772083111218,0.00208952825620747,0.03477914468060256,-1.7299450366825564e-05,4.23494468721787e-05,-7.523064155309442e-05,0.0001897281779517921,-0.0003237145699035225,-0.0004591720838608218,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-8.654617309570312,3.876808404922485,-2.854727029800415,-0.0127754121849542,0.0329072226943781,0.9833683067918728,0.1781591331796717,-0.007415783899529072,-0.000461197044090735,-0.03106732296757802,-0.001527750201503606,0.001990555025961374,0.034252944656453635,5.683499455876907e-05,3.793926892256674e-05,-0.00030078024976457757,0.00015282700680751583,-9.897323024609609e-05,-0.0005262000241489234,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-8.653231620788574,3.876758813858032,-2.85884690284729,-0.0128904000844097,0.0328837829934474,0.9838027379302632,0.1757403403963399,-0.00732433006207116,-0.0005062618900747177,-0.03148503571400411,-0.0013673788721881585,0.002099040792691711,0.033764172961360465,9.145383745791207e-05,-4.5064845983982724e-05,-0.00041771274642608824,0.0001603713293154474,0.00010848576673033695,-0.0004887716950931695,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-8.652176856994629,3.876665830612183,-2.8619637489318848,-0.0129893064985095,0.03289346074658,0.9842256246606508,0.1733471024221427,-0.007284164320149064,-0.0005737922755872609,-0.03184407600448374,-0.0010202416148325896,0.0021121711997118906,0.033648996778378785,4.016574192209667e-05,-6.753038551254311e-05,-0.0003590402904796314,0.0003471372573555689,1.3130407020179799e-05,-0.00011517618298167998,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-8.651542663574219,3.876630783081055,-2.8640341758728027,-0.0129893064985095,0.03289346074658,0.9842256246606508,0.1733471024221427,-0.007346677983242952,-0.0007200652638383078,-0.03209980770709602,-0.0007724338266674854,0.0024027861022130905,0.03351794623264612,-6.251366309388811e-05,-0.000146272988251047,-0.00025573170261228295,0.0002478077881651042,0.0002906149025011999,-0.000131050545732668,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
